Date,AAPL,AMZN,ASML,BAC,BRK-B,FCX,GOOGL,JNJ,JPM,MSFT,MSTR,NEE,NEM,NFLX,NVDA,NVO,O,PG,PLUG,RIG,SPG,TM,URBN,WMT,XOM
2011-09-08,10670803047.91276,170370444959.3339,87658867616.00131,4931099397.379231,196211530.3678295,9031083727.82135,162651162.58502007,114460705.35900879,44827423471.53931,56381140806.08368,113881661087.5877,117614875017.65778,3825940553.4744263,203444387939.45312,31365363242.435074,23023360446.424007,17122887630.24244,2135693565.8204556,40117474.367694855,14479586258.26799,3841809637.643257,120475182.53326416,14312212886.672974,164770596152.79276,19875236022.69602
2011-09-09,10485800594.64178,167251495023.4173,83918177840.09012,4797869403.734493,192060395.90618894,8860408930.480957,157083116.10651016,111756248.50424194,44097607884.86328,54658354643.50891,111944720557.65234,115242686993.82565,3751742828.5598755,198387657226.5625,29749984724.851913,22883105353.45068,16708925097.128654,2075837641.8264885,38757561.26461029,14163449764.426086,3780242231.9585667,115361767.7154541,14287071149.169922,161041478168.25232,19041415930.678368
2011-09-12,10554137757.385075,168226195842.63745,84807587641.69829,4915211730.269265,196626634.81775478,8949376244.876862,161765494.45700645,114180356.95724487,44492566792.230225,55206521972.717285,111926597345.90134,115152116818.48807,3788143108.2725525,200706496582.03125,29268194446.218567,22465829340.31706,16740652226.113071,2098668706.6573677,38984213.44845772,14356791364.10336,3824878784.5653095,117088377.2354126,14651581130.0354,161920300313.43964,18646937132.959843
2011-09-13,10684141225.695005,169200848721.0363,84990705142.80618,4982620893.993902,201054493.58436048,8939247378.890991,160764342.95797348,113537227.68374634,44295095555.96924,54814980757.04956,112125722073.27786,115188307255.58626,3751044645.690918,200175673645.01953,29757059187.901726,22535956886.803722,16782479387.268631,2120884638.503975,40344126.55154228,14761757220.546627,3795634156.773876,125389377.2354126,14944865677.108765,164010519892.91193,18764720343.55831
2011-09-14,10814145578.147703,172189815109.98865,85801619016.85907,5051619257.335997,211432410.70461094,8982296518.821716,160733508.83364677,114460705.35900879,44818834621.55762,55206521972.717285,112849822472.91455,115405679857.845,3769243785.8581543,202941465576.17188,29551592409.925232,22500896833.45995,16804123272.699211,2130139945.8405018,40117474.367694855,15386194260.914215,3867975821.756319,130934439.15557861,15300992846.069336,165245619153.21838,18975975364.555836
2011-09-15,10915811386.634039,175373660937.7447,88443678154.6,5147172535.887694,214476647.94639096,9159386588.95111,130344249.33028221,116802356.1795044,45084996935.858154,57399119084.999084,113646342346.2284,116618895790.34201,3803541119.5755005,206769015808.10547,30139660540.825424,22542978197.221375,17176255286.933975,2138779878.204958,41930694.54038143,15307812828.06781,3901838115.0653095,131443572.47543335,15242341630.134583,169141018205.77435,19209674507.39765
2011-09-16,11125263039.839556,176218346249.45306,87449639342.59152,5431336232.890034,213923091.38159528,9228938135.38742,119516253.41129303,117989675.63250732,45205194818.03589,56616055908.210754,116452190777.44318,116962976736.92981,3869335457.8971863,208277670471.1914,29466570489.69944,23044405778.17917,17409932693.489326,2156058049.0192795,44423871.26461029,15459350508.900684,3821800340.886938,134586878.31115723,15334512371.818542,168190906439.59003,18873154901.85356
2011-09-19,11434434503.301346,176803176329.14944,84990705142.80618,5485581576.955819,209495214.622512,9228770131.782532,110705958.27317238,114872968.35900879,45033506566.56494,54736677327.552795,115510863402.48663,116148085592.1825,3832239794.445038,205902955017.08984,28495926317.013474,23237254671.067715,17140202290.890442,2128905808.0671787,42837303.27577114,15232045817.625057,3783320675.636938,131819878.31115723,15087316544.692993,168262222366.72028,18646937132.959843
2011-09-20,11484990670.858458,175308653183.98877,84362893896.16576,5294020900.975084,204098676.8487078,9228094874.05014,100139795.35281658,114971907.45300293,44896111262.60986,54031903139.35089,115999655542.66785,116292962330.41005,3896633768.2724,206769015808.10547,27312730055.670662,24510100142.977047,17248379186.8795,2124586325.860548,43743912.01116085,15117086870.776646,3746380232.226124,127370548.1376648,14932294808.357239,167288329856.1148,18936722059.357166
2011-09-21,11448604659.427294,168875937794.44705,79366492384.80124,5262699252.72603,200224302.6769875,9102662993.442535,98961505.08701801,110849277.45300293,44063262345.843506,49959946700.95825,114080796296.8681,114319120001.57031,3836439688.3010864,201069728698.73047,25215563067.39258,23731660941.607857,16227152219.475769,2067197951.449831,43970566.896915436,14709504151.964813,3661725086.106743,127005304.22210693,14982573259.70459,162229055398.91635,18551595592.100143
